=== Laser Scan Values ===
  [ 504]  angle=  72.3504 deg  range=2.1720 m
  [ 505]  angle=  72.8511 deg  range=2.1814 m
  [ 506]  angle=  73.3518 deg  range=2.1911 m
  [ 507]  angle=  73.8525 deg  range=2.2010 m
  [ 508]  angle=  74.3532 deg  range=2.2112 m
  [ 509]  angle=  74.8539 deg  range=2.2217 m
  [ 510]  angle=  75.3546 deg  range=2.2324 m
  [ 511]  angle=  75.8553 deg  range=2.2434 m
  [ 512]  angle=  76.3560 deg  range=2.2547 m
  [ 513]  angle=  76.8567 deg  range=2.2662 m
  [ 514]  angle=  77.3574 deg  range=2.2781 m
  [ 515]  angle=  77.8581 deg  range=2.2903 m
  [ 516]  angle=  78.3587 deg  range=2.3027 m
  [ 517]  angle=  78.8594 deg  range=2.3155 m
  [ 518]  angle=  79.3601 deg  range=2.3286 m
  [ 519]  angle=  79.8608 deg  range=2.3420 m
  [ 520]  angle=  80.3615 deg  range=2.3558 m
  [ 521]  angle=  80.8622 deg  range=2.3699 m
  [ 522]  angle=  81.3629 deg  range=2.3844 m
  [ 523]  angle=  81.8636 deg  range=2.3992 m
  [ 524]  angle=  82.3643 deg  range=2.4144 m
  [ 525]  angle=  82.8650 deg  range=2.4300 m
  [ 526]  angle=  83.3657 deg  range=2.4460 m
  [ 527]  angle=  83.8664 deg  range=2.4624 m
  [ 528]  angle=  84.3671 deg  range=2.4791 m
  [ 529]  angle=  84.8678 deg  range=2.4963 m
  [ 530]  angle=  85.3685 deg  range=2.5140 m
  [ 531]  angle=  85.8692 deg  range=2.5321 m
  [ 532]  angle=  86.3699 deg  range=2.5506 m
  [ 533]  angle=  86.8706 deg  range=2.5696 m
  [ 534]  angle=  87.3713 deg  range=2.5891 m
  [ 535]  angle=  87.8720 deg  range=2.6091 m
  [ 536]  angle=  88.3726 deg  range=2.6296 m
  [ 537]  angle=  88.8733 deg  range=2.6507 m
  [ 538]  angle=  89.3740 deg  range=2.6723 m
  [ 539]  angle=  89.8747 deg  range=2.6944 m
  [ 540]  angle=  90.3754 deg  range=2.7172 m
  [ 541]  angle=  90.8761 deg  range=2.7405 m
  [ 542]  angle=  91.3768 deg  range=2.7644 m
  [ 543]  angle=  91.8775 deg  range=2.7890 m
  [ 544]  angle=  92.3782 deg  range=2.8142 m
  [ 545]  angle=  92.8789 deg  range=2.8402 m
  [ 546]  angle=  93.3796 deg  range=2.8668 m
  [ 547]  angle=  93.8803 deg  range=2.8941 m
  [ 548]  angle=  94.3810 deg  range=2.9222 m
  [ 549]  angle=  94.8817 deg  range=2.9511 m
  [ 550]  angle=  95.3824 deg  range=2.9808 m
  [ 551]  angle=  95.8831 deg  range=3.0113 m
  [ 552]  angle=  96.3838 deg  range=3.0427 m
  [ 553]  angle=  96.8845 deg  range=3.0750 m
  [ 554]  angle=  97.3852 deg  range=3.1082 m
  [ 555]  angle=  97.8859 deg  range=3.1424 m
  [ 556]  angle=  98.3865 deg  range=3.1776 m
  [ 557]  angle=  98.8872 deg  range=3.2138 m
  [ 558]  angle=  99.3879 deg  range=3.2512 m
  [ 559]  angle=  99.8886 deg  range=3.2896 m
  [ 560]  angle= 100.3893 deg  range=3.3292 m
  [ 561]  angle= 100.8900 deg  range=3.3701 m
  [ 562]  angle= 101.3907 deg  range=3.4122 m
  [ 563]  angle= 101.8914 deg  range=3.4557 m
  [ 564]  angle= 102.3921 deg  range=3.5006 m
  [ 565]  angle= 102.8928 deg  range=3.5469 m
  [ 566]  angle= 103.3935 deg  range=3.5947 m
  [ 567]  angle= 103.8942 deg  range=3.6442 m
  [ 568]  angle= 104.3949 deg  range=3.6953 m
  [ 569]  angle= 104.8956 deg  range=3.7481 m
  [ 570]  angle= 105.3963 deg  range=3.8028 m
  [ 571]  angle= 105.8970 deg  range=3.8594 m
  [ 572]  angle= 106.3977 deg  range=3.9180 m
  [ 573]  angle= 106.8984 deg  range=3.9787 m
  [ 574]  angle= 107.3991 deg  range=4.0416 m
  [ 575]  angle= 107.8998 deg  range=4.1069 m
  [ 576]  angle= 108.4004 deg  range=4.1747 m
  [ 577]  angle= 108.9011 deg  range=4.2450 m
  [ 578]  angle= 109.4018 deg  range=4.3181 m
  [ 579]  angle= 109.9025 deg  range=4.3941 m
  [ 580]  angle= 110.4032 deg  range=4.4732 m
  [ 581]  angle= 110.9039 deg  range=4.5555 m
  [ 582]  angle= 111.4046 deg  range=4.6413 m
  [ 583]  angle= 111.9053 deg  range=4.7307 m
  [ 584]  angle= 112.4060 deg  range=4.8241 m
  [ 585]  angle= 112.9067 deg  range=4.9215 m
  [ 586]  angle= 113.4074 deg  range=5.0234 m
  [ 587]  angle= 113.9081 deg  range=5.1300 m
  [ 588]  angle= 114.4088 deg  range=5.2416 m
  [ 589]  angle= 114.9095 deg  range=5.3586 m
  [ 590]  angle= 115.4102 deg  range=5.4814 m
  [ 591]  angle= 115.9109 deg  range=5.6103 m
  [ 592]  angle= 116.4116 deg  range=5.7459 m
  [ 593]  angle= 116.9123 deg  range=5.8887 m
  [ 594]  angle= 117.4130 deg  range=6.0393 m
  [ 595]  angle= 117.9137 deg  range=6.1982 m
  [ 596]  angle= 118.4143 deg  range=6.3663 m
  [ 597]  angle= 118.9150 deg  range=inf m
  [ 598]  angle= 119.4157 deg  range=inf m
  [ 599]  angle= 119.9164 deg  range=inf m
  [ 600]  angle= 120.4171 deg  range=inf m
  [ 601]  angle= 120.9178 deg  range=inf m
  [ 602]  angle= 121.4185 deg  range=inf m
  [ 603]  angle= 121.9192 deg  range=inf m
  [ 604]  angle= 122.4199 deg  range=inf m
  [ 605]  angle= 122.9206 deg  range=inf m
  [ 606]  angle= 123.4213 deg  range=inf m
  [ 607]  angle= 123.9220 deg  range=inf m
  [ 608]  angle= 124.4227 deg  range=inf m
  [ 609]  angle= 124.9234 deg  range=inf m
  [ 610]  angle= 125.4241 deg  range=inf m
  [ 611]  angle= 125.9248 deg  range=inf m
  [ 612]  angle= 126.4255 deg  range=inf m
  [ 613]  angle= 126.9262 deg  range=inf m
  [ 614]  angle= 127.4269 deg  range=inf m
  [ 615]  angle= 127.9276 deg  range=inf m
  [ 616]  angle= 128.4282 deg  range=inf m
  [ 617]  angle= 128.9289 deg  range=inf m
  [ 618]  angle= 129.4296 deg  range=inf m
  [ 619]  angle= 129.9303 deg  range=inf m
  [ 620]  angle= 130.4310 deg  range=inf m
  [ 621]  angle= 130.9317 deg  range=inf m
  [ 622]  angle= 131.4324 deg  range=inf m
  [ 623]  angle= 131.9331 deg  range=inf m
  [ 624]  angle= 132.4338 deg  range=inf m
  [ 625]  angle= 132.9345 deg  range=inf m
  [ 626]  angle= 133.4352 deg  range=inf m
  [ 627]  angle= 133.9359 deg  range=inf m
  [ 628]  angle= 134.4366 deg  range=inf m
  [ 629]  angle= 134.9373 deg  range=inf m
  [ 630]  angle= 135.4380 deg  range=inf m
  [ 631]  angle= 135.9387 deg  range=inf m
  [ 632]  angle= 136.4394 deg  range=inf m
  [ 633]  angle= 136.9401 deg  range=inf m
  [ 634]  angle= 137.4408 deg  range=inf m
  [ 635]  angle= 137.9414 deg  range=inf m
  [ 636]  angle= 138.4421 deg  range=inf m
  [ 637]  angle= 138.9428 deg  range=inf m
  [ 638]  angle= 139.4435 deg  range=inf m
  [ 639]  angle= 139.9442 deg  range=inf m
  [ 640]  angle= 140.4449 deg  range=inf m
  [ 641]  angle= 140.9456 deg  range=inf m
  [ 642]  angle= 141.4463 deg  range=inf m
  [ 643]  angle= 141.9470 deg  range=inf m
  [ 644]  angle= 142.4477 deg  range=inf m
  [ 645]  angle= 142.9484 deg  range=inf m
  [ 646]  angle= 143.4491 deg  range=inf m
  [ 647]  angle= 143.9498 deg  range=inf m
  [ 648]  angle= 144.4505 deg  range=inf m
  [ 649]  angle= 144.9512 deg  range=inf m
  [ 650]  angle= 145.4519 deg  range=inf m
  [ 651]  angle= 145.9526 deg  range=inf m
  [ 652]  angle= 146.4533 deg  range=inf m
  [ 653]  angle= 146.9540 deg  range=inf m
  [ 654]  angle= 147.4547 deg  range=inf m
  [ 655]  angle= 147.9553 deg  range=inf m
  [ 656]  angle= 148.4560 deg  range=inf m
  [ 657]  angle= 148.9567 deg  range=inf m
  [ 658]  angle= 149.4574 deg  range=inf m
  [ 659]  angle= 149.9581 deg  range=inf m
  [ 660]  angle= 150.4588 deg  range=inf m
  [ 661]  angle= 150.9595 deg  range=inf m
  [ 662]  angle= 151.4602 deg  range=inf m
  [ 663]  angle= 151.9609 deg  range=inf m
  [ 664]  angle= 152.4616 deg  range=inf m
  [ 665]  angle= 152.9623 deg  range=inf m
  [ 666]  angle= 153.4630 deg  range=inf m
  [ 667]  angle= 153.9637 deg  range=inf m
  [ 668]  angle= 154.4644 deg  range=inf m
  [ 669]  angle= 154.9651 deg  range=inf m
  [ 670]  angle= 155.4658 deg  range=inf m
  [ 671]  angle= 155.9665 deg  range=inf m
  [ 672]  angle= 156.4672 deg  range=inf m
  [ 673]  angle= 156.9679 deg  range=inf m
  [ 674]  angle= 157.4686 deg  range=inf m
  [ 675]  angle= 157.9692 deg  range=inf m
  [ 676]  angle= 158.4699 deg  range=inf m
  [ 677]  angle= 158.9706 deg  range=inf m
  [ 678]  angle= 159.4713 deg  range=inf m
  [ 679]  angle= 159.9720 deg  range=inf m
  [ 680]  angle= 160.4727 deg  range=inf m
  [ 681]  angle= 160.9734 deg  range=inf m
  [ 682]  angle= 161.4741 deg  range=inf m
  [ 683]  angle= 161.9748 deg  range=inf m
  [ 684]  angle= 162.4755 deg  range=inf m
  [ 685]  angle= 162.9762 deg  range=inf m
  [ 686]  angle= 163.4769 deg  range=inf m
  [ 687]  angle= 163.9776 deg  range=inf m
  [ 688]  angle= 164.4783 deg  range=inf m
  [ 689]  angle= 164.9790 deg  range=inf m
  [ 690]  angle= 165.4797 deg  range=inf m
  [ 691]  angle= 165.9804 deg  range=inf m
  [ 692]  angle= 166.4811 deg  range=inf m
  [ 693]  angle= 166.9818 deg  range=inf m
  [ 694]  angle= 167.4825 deg  range=inf m
  [ 695]  angle= 167.9831 deg  range=inf m
  [ 696]  angle= 168.4838 deg  range=inf m
  [ 697]  angle= 168.9845 deg  range=inf m
  [ 698]  angle= 169.4852 deg  range=inf m
  [ 699]  angle= 169.9859 deg  range=inf m
  [ 700]  angle= 170.4866 deg  range=inf m
  [ 701]  angle= 170.9873 deg  range=inf m
  [ 702]  angle= 171.4880 deg  range=inf m
  [ 703]  angle= 171.9887 deg  range=inf m
  [ 704]  angle= 172.4894 deg  range=inf m
  [ 705]  angle= 172.9901 deg  range=inf m
  [ 706]  angle= 173.4908 deg  range=inf m
  [ 707]  angle= 173.9915 deg  range=inf m
  [ 708]  angle= 174.4922 deg  range=7.8356 m
  [ 709]  angle= 174.9929 deg  range=7.7499 m
  [ 710]  angle= 175.4936 deg  range=7.6667 m
  [ 711]  angle= 175.9943 deg  range=7.5858 m
  [ 712]  angle= 176.4950 deg  range=7.5072 m
  [ 713]  angle= 176.9957 deg  range=7.4307 m
  [ 714]  angle= 177.4964 deg  range=7.3564 m
  [ 715]  angle= 177.9970 deg  range=7.2840 m
  [ 716]  angle= 178.4977 deg  range=7.2137 m
  [ 717]  angle= 178.9984 deg  range=7.1452 m
  [ 718]  angle= 179.4991 deg  range=7.0785 m
  [ 719]  angle= 179.9998 deg  range=7.0136 m

=== Result ===
  Longest range: 7.8356 m
  At angle:      174.4922 deg
